gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-LOC109633196|LOC109633196,15,21,24,14,19,10,0,0
gene-LOC109646579|LOC109646579,194,145,280,82,170,301,339,500
gene-med7|med7,107,125,153,73,129,123,147,223
gene-itk|itk,33,8,159,81,73,14,175,36
gene-cyfip2|cyfip2,31,15,59,24,22,24,42,17
gene-hmmr|hmmr,0,12,51,0,21,0,27,16
gene-LOC109637645|LOC109637645,107,77,135,116,121,99,100,122
gene-cystm1|cystm1,560,592,1484,1849,647,615,646,804
gene-eif4ebp3|eif4ebp3,3381,2871,2036,902,1638,2084,2547,1482
gene-LOC109646479|LOC109646479,237,177,1073,848,453,225,256,533
gene-LOC109647530|LOC109647530,221,100,169,111,220,84,115,254
gene-psmd10|psmd10,76,94,125,66,93,61,111,152
gene-xiap|xiap,1101,881,1198,1806,740,785,1203,1910
gene-LOC109646244|LOC109646244,474,413,415,189,376,438,526,596
gene-LOC109646647|LOC109646647,374,310,106,113,269,102,51,22
gene-zc4h2|zc4h2,378,307,333,130,307,220,254,287
gene-LOC109647160|LOC109647160,46,82,115,39,68,46,36,43
gene-LOC109637701|LOC109637701,88,70,36,38,82,91,49,39
gene-LOC109632740|LOC109632740,1010,1023,797,655,1149,1065,900,928
gene-apool|apool,694,564,658,471,624,623,385,436
gene-LOC109637860|LOC109637860,0,0,15,0,0,0,0,0
gene-hdx|hdx,126,132,212,194,102,134,166,209
gene-rps6ka6|rps6ka6,149,144,320,277,191,149,181,381
gene-LOC109624790|LOC109624790,12,17,62,0,59,22,31,24
gene-sh3bgrl|sh3bgrl,669,532,622,328,611,486,489,259
gene-LOC109624207|LOC109624207,51,53,22,44,39,56,57,46
gene-hmgn5|hmgn5,2446,1880,1991,1523,1818,1739,1626,934
gene-tbx22|tbx22,0,0,0,0,0,0,0,6
gene-LOC109631630|LOC109631630,8,10,13,0,0,14,3,4
gene-itm2a|itm2a,1268,1232,1097,964,825,786,743,395
gene-LOC109631482|LOC109631482,12,17,29,10,73,15,19,15
gene-lpar4|lpar4,22,29,66,8,33,29,30,29
gene-LOC109627845|LOC109627845,447,442,415,260,520,491,339,296
gene-LOC109625838|LOC109625838,607,495,703,462,606,444,477,771
gene-vamp7|vamp7,708,618,804,339,676,560,627,1235
gene-pdgfrl|pdgfrl,99,105,64,93,139,108,64,59
gene-mtus1|mtus1,2109,1833,1863,1496,1623,1861,1998,2041
gene-slc7a2|slc7a2,1242,1611,1018,700,1238,1248,1047,467
gene-mtmr7|mtmr7,266,263,119,92,122,193,159,91
gene-LOC109637936|LOC109637936,0,0,9,0,0,9,0,0
gene-zdhhc2|zdhhc2,178,176,197,217,222,271,268,58
gene-LOC109628387|LOC109628387,36,59,141,193,54,61,193,284
gene-LOC109624460|LOC109624460,5,8,0,0,0,5,7,0
gene-pfdn6|pfdn6,301,277,360,199,311,282,373,538
gene-mmgt1|mmgt1,641,598,876,434,781,440,506,586
gene-LOC109645601|LOC109645601,106,94,121,279,102,88,60,56
gene-mospd1|mospd1,412,271,264,139,286,205,342,323
gene-fam122b|fam122b,257,268,359,349,237,274,331,286
gene-hprt1|hprt1,2613,2444,5344,5815,3986,3106,4984,7867
gene-phf6|phf6,181,125,158,127,145,118,105,95
gene-LOC109626501|LOC109626501,1062,991,1171,683,1186,765,804,909
gene-gpc3|gpc3,0,6,5,7,8,0,9,0
gene-LOC109626013|LOC109626013,5659,7186,6154,5084,5453,5747,5693,5123
gene-LOC109626278|LOC109626278,421,380,347,216,410,404,357,470
gene-LOC109626295|LOC109626295,26,15,2697,8380,36,25,860,994
gene-tmem173|tmem173,8,16,69,16,10,29,42,151
gene-LOC109626302|LOC109626302,15,0,17,19,0,14,26,78
gene-LOC109624436|LOC109624436,0,7,0,0,0,0,0,0
gene-ube2d2|ube2d2,1194,937,1248,555,1194,838,1035,1272
gene-cisd1|cisd1,907,800,985,600,960,707,653,833
gene-LOC109628785|LOC109628785,1184,750,464,254,769,552,385,272
gene-LOC109631038|LOC109631038,234,86,729,162,210,170,601,336
gene-LOC109627576|LOC109627576,327,274,994,186,416,259,373,538
gene-LOC109627171|LOC109627171,143,114,155,47,130,118,182,175
gene-LOC109627165|LOC109627165,0,0,0,0,5,0,0,8
gene-LOC109627895|LOC109627895,0,0,3,0,0,0,0,0
gene-eif1ad|eif1ad,114,117,129,51,180,141,169,225
gene-aup1|aup1,212,287,696,325,385,380,689,1188
gene-fnta|fnta,173,150,246,95,277,193,244,258
gene-LOC109624070|LOC109624070,60,38,33,14,56,55,29,40
gene-LOC109638001|LOC109638001,21,8,17,17,17,10,24,9
gene-pigg|pigg,100,107,116,75,168,87,50,62
gene-LOC109624108|LOC109624108,7,0,0,0,0,0,12,0
gene-LOC109626843|LOC109626843,102143,93212,72932,75800,87283,79883,104923,84315
gene-cfap100|cfap100,0,0,0,0,0,0,0,0
gene-ap1ar|ap1ar,266,219,464,228,334,222,314,587
gene-LOC109626568|LOC109626568,919,746,1233,910,1048,819,959,992
gene-LOC109625367|LOC109625367,77,85,166,77,144,70,96,80
gene-syvn1|syvn1,572,658,1694,1005,1060,1189,1657,3739
gene-LOC109625396|LOC109625396,212,116,244,176,137,173,205,331
gene-smim19|smim19,195,123,182,79,244,154,91,128
gene-fam199x|fam199x,618,472,626,295,615,482,631,859
gene-LOC109626613|LOC109626613,116,84,199,69,121,113,144,191
gene-LOC109628090|LOC109628090,567,181,190,211,473,405,368,431
gene-dcps|dcps,154,97,185,65,179,89,132,190
gene-LOC109627179|LOC109627179,2615,2257,2419,1113,2264,1945,2418,2575
gene-ids|ids,462,598,989,560,712,566,509,1079
gene-aff2|aff2,15,38,10,11,21,31,14,10
gene-fmr1|fmr1,784,809,805,274,938,867,930,779
gene-hdac3|hdac3,264,173,229,65,325,214,288,269
gene-LOC109629010|LOC109629010,135,85,73,52,78,82,41,30
gene-LOC109638234|LOC109638234,449,510,754,293,652,395,529,487
gene-LOC109626919|LOC109626919,28,52,63,28,48,48,62,28
gene-cspp1|cspp1,72,85,108,78,71,52,34,67
gene-il1rapl2|il1rapl2,5,0,0,0,0,3,0,0
gene-LOC109624228|LOC109624228,0,5,0,0,0,9,6,11
gene-snx25|snx25,289,282,289,206,341,223,299,269
gene-LOC109624236|LOC109624236,67,23,19,24,30,12,11,29
gene-LOC109627345|LOC109627345,125,124,257,256,164,134,82,83
gene-LOC109627583|LOC109627583,8,0,12,33,8,0,6,11
gene-ptcd3|ptcd3,141,100,169,69,173,82,91,112
gene-polr1a|polr1a,684,777,1137,510,1020,525,649,818
gene-st3gal5|st3gal5,479,477,914,282,555,365,441,731
gene-LOC109631395|LOC109631395,396,324,524,933,315,334,522,560
gene-irf2|irf2,162,196,225,74,226,202,223,329
gene-LOC109624382|LOC109624382,169,135,218,87,178,154,188,297
gene-LOC109625056|LOC109625056,3,4,6,0,9,0,1,8
gene-LOC109638474|LOC109638474,14,0,0,0,0,0,0,0
gene-LOC109638636|LOC109638636,0,0,0,0,0,0,0,0
gene-hspa9|hspa9,1531,1308,3445,4235,1854,1282,2197,5551
gene-LOC109628578|LOC109628578,24,27,8,15,21,34,9,0
gene-LOC109624667|LOC109624667,116,644,737,26755,166,114,262,1703
gene-LOC109627666|LOC109627666,440,454,482,727,388,406,529,592
gene-LOC109638718|LOC109638718,129,114,304,364,156,139,145,322
gene-ndufc1|ndufc1,331,206,321,212,237,174,169,177
gene-LOC109627488|LOC109627488,711,644,923,656,774,727,738,913
gene-LOC109624542|LOC109624542,1068,928,1000,723,872,1353,1867,1152
gene-hars|hars,490,402,1141,459,832,446,669,1163
gene-LOC109629018|LOC109629018,8,7,33,17,13,49,12,40
gene-LOC109629523|LOC109629523,416,347,373,210,355,444,472,528
gene-LOC109624326|LOC109624326,31,62,60,43,63,34,23,11
gene-hvcn1|hvcn1,30,28,41,15,53,27,58,40
gene-tctn1|tctn1,38,73,51,54,41,25,30,37
gene-uvssa|uvssa,79,86,78,80,117,57,76,88
gene-sil1|sil1,272,296,2339,1364,927,870,994,3797
gene-spdl1|spdl1,15,19,23,17,0,14,22,32
gene-trappc11|trappc11,785,643,850,300,912,762,1032,943
gene-LOC109627413|LOC109627413,124,95,57,15,133,90,49,27
gene-setd7|setd7,132,92,90,51,157,110,175,126
gene-LOC109627538|LOC109627538,328,311,348,261,331,280,323,467
gene-rab33b|rab33b,161,127,298,144,201,144,136,230
gene-immt|immt,549,504,856,417,653,547,639,847
gene-LOC109628776|LOC109628776,162,132,319,158,181,108,81,84
gene-tmem129|tmem129,422,402,1024,525,819,598,974,2019
gene-atoh8|atoh8,277,251,473,188,381,244,394,932
gene-rnf103|rnf103,280,321,402,195,320,356,418,523
gene-abhd18|abhd18,491,384,532,426,487,644,818,652
gene-igbp1|igbp1,557,483,642,283,659,458,625,802
gene-LOC109628398|LOC109628398,1725,1649,2458,1905,2815,2418,3269,4364
gene-LOC109638964|LOC109638964,319,299,252,82,285,230,237,177
gene-LOC109627071|LOC109627071,221,183,100,72,163,138,178,85
gene-LOC109632471|LOC109632471,33,29,22,8,31,24,15,14
gene-LOC109624514|LOC109624514,156,175,135,87,169,140,131,134
gene-LOC109624520|LOC109624520,15,0,19,7,2,0,10,6
gene-LOC109634041|LOC109634041,2653,2797,2567,2944,2691,2165,1997,1315
gene-rasgrp3|rasgrp3,178,169,200,75,209,162,190,252
gene-ltbp1|ltbp1,49,86,75,70,93,93,76,86
gene-ttc27|ttc27,324,309,292,256,492,252,175,169
gene-yipf4|yipf4,620,687,1028,590,814,618,893,1461
gene-birc6|birc6,1359,1606,1807,1561,1741,1614,1642,2270
gene-edaradd|edaradd,11,2,5,0,0,0,0,0
gene-slc18a2|slc18a2,0,0,0,0,0,0,0,0
gene-pdzd8|pdzd8,603,622,622,567,572,596,627,552
gene-kcnk18|kcnk18,26,33,49,16,41,34,40,21
gene-LOC109634913|LOC109634913,847,884,2646,719,1332,768,1294,868
gene-eno4|eno4,5,0,0,0,0,0,2,0
gene-shtn1|shtn1,212,254,267,148,177,277,175,88
gene-hspa12a|hspa12a,203,72,134,71,141,75,109,145
gene-gbf1|gbf1,648,687,1211,533,909,715,827,1764
gene-LOC109631580|LOC109631580,122343,116336,89649,137506,110871,117759,115861,97264
gene-LOC109636540|LOC109636540,870,584,617,384,684,556,519,502
gene-LOC109632096|LOC109632096,13,3,2,0,0,0,0,0
gene-LOC109630444|LOC109630444,0,0,0,0,0,0,0,0
gene-LOC109630460|LOC109630460,0,0,0,0,0,0,0,0
gene-LOC109629155|LOC109629155,0,0,0,28,0,0,0,0
gene-LOC109629162|LOC109629162,14,0,11,12,21,17,6,4
gene-LOC109636068|LOC109636068,514,494,1079,200,592,696,925,1008
gene-LOC109631957|LOC109631957,4,8,0,0,6,6,0,0
gene-LOC109635811|LOC109635811,148,81,118,112,103,61,121,152
gene-fancl|fancl,61,77,53,82,41,71,68,61
gene-LOC109630478|LOC109630478,18,63,45,39,17,48,46,101
gene-asrgl1|asrgl1,140,184,269,136,248,201,180,181
gene-LOC109630339|LOC109630339,19,10,95,17,90,8,32,28
gene-b3gat2|b3gat2,0,0,10,11,3,0,3,8
gene-LOC109635311|LOC109635311,9,12,8,10,3,8,0,3
gene-LOC109636536|LOC109636536,1676,1973,3274,1493,2345,2278,3935,5301
gene-sertad2|sertad2,49,75,124,229,37,72,90,138
gene-LOC109630485|LOC109630485,0,0,0,0,0,0,0,0
gene-pcgf6|pcgf6,155,154,240,168,171,178,193,313
gene-LOC109635128|LOC109635128,654,579,441,212,564,738,737,417
gene-xpo1|xpo1,417,263,470,545,281,340,331,406
gene-kiaa1841|kiaa1841,59,65,48,22,42,31,15,0
gene-pex13|pex13,313,232,393,300,382,225,388,524
gene-rel|rel,148,129,182,368,218,116,272,519
gene-papolg|papolg,328,377,478,275,336,348,410,537
gene-haao|haao,5566,5173,4994,3594,4821,5973,5669,4455
gene-LOC109631997|LOC109631997,314,250,152,27,285,470,364,52
gene-zfp36l2|zfp36l2,2175,2351,2320,2457,1443,1765,2738,3933
gene-plekhh2|plekhh2,17,15,26,37,17,23,31,23
gene-sycp3|sycp3,11,0,0,3,0,0,2,0
gene-thada|thada,152,185,297,150,205,145,128,171
gene-epcam|epcam,206,342,259,542,186,208,357,334
gene-calm2|calm2,520,584,1890,1500,1306,811,1397,1854
gene-ttc7a|ttc7a,635,496,479,192,355,217,295,273
gene-mcfd2|mcfd2,4745,4516,5101,3866,6112,5408,4281,9630
gene-socs5|socs5,472,428,655,435,437,426,506,751
gene-rhoq|rhoq,336,203,234,105,396,272,261,163
gene-tmem254|tmem254,1518,1303,1705,1377,1401,1339,1595,2451
gene-plac9|plac9,56,67,86,44,91,42,101,40
gene-lrrc27|lrrc27,0,0,0,0,0,0,5,0
gene-stk32c|stk32c,12,27,10,7,5,10,20,10
gene-pwwp2b|pwwp2b,216,195,251,133,188,210,250,260
gene-LOC109631437|LOC109631437,0,0,0,0,0,0,0,0
gene-inpp5a|inpp5a,235,169,240,114,184,208,218,166
gene-cfap46|cfap46,0,15,0,0,0,10,0,0
gene-kndc1|kndc1,38,26,26,16,18,18,18,27
gene-adgra1|adgra1,66,36,68,32,42,57,34,38
gene-LOC109635568|LOC109635568,46,16,105,27,79,49,47,25
gene-LOC109635560|LOC109635560,253,178,117,69,203,179,183,205
gene-ccnj|ccnj,34,36,79,258,17,33,17,67
gene-LOC109636616|LOC109636616,303,420,410,203,351,322,282,234
gene-btaf1|btaf1,263,225,446,299,364,256,343,612
gene-ide|ide,442,519,832,315,809,435,431,950
gene-opn3|opn3,15,79,117,30,17,78,40,7
gene-LOC109629987|LOC109629987,18,16,17,27,36,18,12,23
gene-kmo|kmo,2605,2366,2510,1477,1772,2624,3328,3534
gene-LOC109629221|LOC109629221,155,211,180,373,94,57,103,137
gene-LOC109635895|LOC109635895,1125,1076,1308,1031,833,1223,819,513
gene-nanp|nanp,49,43,79,14,58,54,54,52
gene-polr1b|polr1b,180,158,182,158,269,86,156,289
gene-ttl|ttl,301,295,479,129,299,298,379,530
gene-fignl1|fignl1,19,12,43,8,34,16,22,60
gene-ikzf1|ikzf1,68,71,137,37,99,98,64,67
gene-vwc2|vwc2,159,150,101,146,105,147,99,141
gene-LOC109629204|LOC109629204,0,0,0,0,5,0,0,0
gene-mocos|mocos,467,338,171,322,237,290,397,228
gene-LOC109633178|LOC109633178,288,436,480,262,455,532,908,906
gene-tm9sf3|tm9sf3,1421,1416,2726,1324,2423,1582,1527,2281
gene-prdx3|prdx3,425,319,605,400,440,285,397,524
gene-sfxn4|sfxn4,46,53,131,67,69,61,105,133
gene-fam45a|fam45a,151,118,400,116,281,147,230,341
gene-rab11fip2|rab11fip2,121,101,237,54,190,140,239,355
gene-fam204a|fam204a,104,65,123,50,88,79,138,116
gene-LOC109631774|LOC109631774,5,0,0,0,0,0,0,8
gene-eif3a|eif3a,31760,22230,21847,21081,32779,35501,34805,24958
gene-pik3ap1|pik3ap1,114,126,106,110,115,135,161,96
gene-LOC109634180|LOC109634180,1666,1321,1160,884,1540,1406,1327,1152
gene-pdlim1|pdlim1,855,755,1438,1979,844,640,751,801
gene-LOC109635856|LOC109635856,4,2,11,23,2,1,1,4
gene-LOC109636795|LOC109636795,15,17,15,8,12,13,27,15
gene-sgpl1|sgpl1,1549,1299,1389,795,1288,1112,1130,1645
gene-pcbd1|pcbd1,5655,4741,3387,3279,2870,2626,2603,2271
gene-ret|ret,1500,1400,1754,1300,2147,1996,2764,5325
gene-inpp5f|inpp5f,131,96,183,112,100,115,101,127
gene-csgalnact2|csgalnact2,266,333,345,105,306,269,316,295
gene-mcmbp|mcmbp,499,455,342,328,515,384,265,276
gene-sec23ip|sec23ip,417,351,957,300,876,470,468,1093
gene-bag3|bag3,614,530,1588,48556,577,368,525,1371
gene-mypn|mypn,2,0,14,54,5,0,13,23
gene-tial1|tial1,526,590,1246,1153,709,659,1036,1830
gene-LOC109630539|LOC109630539,0,0,0,0,0,0,0,0
gene-cacul1|cacul1,272,248,295,167,292,182,294,339
gene-sirt1|sirt1,140,165,267,256,120,120,153,319
gene-dnajc12|dnajc12,5650,2924,2447,2064,3287,1448,2415,4176
gene-LOC109631363|LOC109631363,0,0,0,0,0,0,0,0
gene-LOC109634613|LOC109634613,2369,1989,2096,2276,1589,1672,1827,1581
gene-herc4|herc4,461,303,905,3572,377,434,533,1017
gene-LOC109634688|LOC109634688,685,698,1044,406,681,829,893,781
gene-mlh1|mlh1,261,143,125,128,163,204,174,61
gene-LOC109635908|LOC109635908,8,23,7,0,12,12,19,0
gene-lrrfip2|lrrfip2,528,460,602,808,421,539,620,751
gene-smoc2|smoc2,5,21,0,12,49,26,10,0
gene-eif3l|eif3l,12806,9647,9872,9805,12153,13120,15083,13938
gene-wdr11|wdr11,399,362,498,187,472,411,446,372
gene-cdh23|cdh23,0,12,90,0,25,0,22,22
gene-LOC109632812|LOC109632812,0,3,0,0,0,3,0,3
gene-vsir|vsir,134,214,394,193,386,211,282,344
gene-LOC109632820|LOC109632820,8606,5596,7925,10822,9549,5962,9156,18924
gene-LOC109630558|LOC109630558,1956,2454,1431,1206,1918,1855,1196,787
gene-LOC109633786|LOC109633786,912,1216,824,586,1077,1004,666,434
gene-ate1|ate1,298,363,457,239,488,381,453,841
gene-LOC109636006|LOC109636006,608,696,1193,480,1009,709,824,732
gene-ablim1|ablim1,84,90,53,17,78,80,51,53
gene-fam160b1|fam160b1,657,684,900,417,752,639,858,1139
gene-LOC109632446|LOC109632446,213,119,76,152,176,123,124,105
gene-LOC109632434|LOC109632434,364,497,276,469,577,464,322,173
gene-LOC109632412|LOC109632412,117176,151579,107007,109053,116405,137899,107850,72781
gene-LOC109636146|LOC109636146,228,127,110,77,111,162,120,132
gene-LOC109630579|LOC109630579,55,29,38,28,37,43,31,44
gene-klhdc3|klhdc3,220,240,470,278,237,239,339,568
gene-sipa1l2|sipa1l2,246,232,193,331,176,150,121,86
gene-disc1|disc1,777,846,784,532,519,878,919,582
gene-tsnax|tsnax,363,331,710,319,433,359,525,666
gene-egln1|egln1,1256,1273,1675,1299,1122,913,1384,1855
gene-LOC109634862|LOC109634862,116,134,351,104,204,139,198,259
gene-LOC109630590|LOC109630590,56,23,35,29,44,34,33,24
gene-LOC109633652|LOC109633652,787,774,851,595,746,669,775,954
gene-LOC109632160|LOC109632160,21,0,15,0,0,13,11,0
gene-ptk7|ptk7,167,227,180,270,242,233,207,171
gene-nid1|nid1,823,1081,1112,635,1098,691,569,460
gene-lyst|lyst,304,289,413,172,355,234,222,242
gene-tomm20|tomm20,622,539,970,678,880,540,553,1054
gene-irf2bp2|irf2bp2,928,680,721,1004,729,521,880,1415
gene-LOC109636767|LOC109636767,121,175,122,105,149,122,144,208
gene-LOC109630612|LOC109630612,21,46,27,24,53,47,47,40
gene-LOC109636756|LOC109636756,184,187,182,64,274,226,172,369
gene-spast|spast,158,157,163,125,164,136,175,249
gene-memo1|memo1,283,318,288,140,254,250,377,432
gene-mkks|mkks,0,0,3,0,3,0,0,0
gene-slx4ip|slx4ip,5,0,0,0,0,0,0,0
gene-jag1|jag1,737,468,205,351,871,770,454,299
gene-sptlc3|sptlc3,14,32,19,55,43,20,23,33
gene-ism1|ism1,28,20,16,20,35,26,21,10
gene-tasp1|tasp1,151,142,157,64,143,109,134,189
gene-LOC109629565|LOC109629565,0,0,33,0,16,6,15,8
gene-macrod2|macrod2,2248,1262,1798,1045,1642,1471,1973,1477
gene-flrt3|flrt3,434,412,226,179,416,448,495,382
gene-mgme1|mgme1,119,141,317,168,273,151,279,391
gene-cst3|cst3,98241,95873,282012,109510,207649,100510,172608,114857
gene-LOC109632931|LOC109632931,334,402,923,211,615,497,1104,1062
gene-snx5|snx5,1789,1664,2609,1234,2137,1589,2129,2915
gene-LOC109629781|LOC109629781,291,308,1096,283,991,281,765,370
gene-LOC109632323|LOC109632323,2,9,0,0,0,0,0,0
gene-rrbp1|rrbp1,5384,5533,9987,6088,9787,8286,7412,12404
gene-mrpl14|mrpl14,156,123,114,92,160,99,144,198
gene-LOC109632311|LOC109632311,152,129,115,91,68,156,202,104
gene-LOC109632298|LOC109632298,478,441,730,515,589,358,421,669
gene-LOC109631257|LOC109631257,386,289,262,226,212,89,27,56
gene-LOC109631805|LOC109631805,8,3,5,25,3,0,3,7
gene-LOC109629995|LOC109629995,313,197,205,95,249,204,230,253
gene-LOC109630650|LOC109630650,0,0,0,0,0,0,0,0
gene-LOC109634405|LOC109634405,675,449,408,395,524,353,509,621
gene-LOC109632140|LOC109632140,0,0,0,0,28,18,0,15
gene-mrps6|mrps6,86,109,204,132,141,114,150,309
gene-nolc1|nolc1,402,441,559,849,431,208,286,458
gene-slc29a3|slc29a3,172,137,231,81,219,134,135,148
gene-psap|psap,13500,12637,18607,13996,16262,13310,16060,13211
gene-micu1|micu1,929,853,1150,817,855,745,762,835
gene-mcu|mcu,352,366,518,384,325,382,431,613
gene-cunh6orf118|cunh6orf118,5,6,4,0,0,0,4,6
gene-oit3|oit3,2811,2394,2807,573,2376,2296,1743,1786
gene-LOC109636125|LOC109636125,2203,2138,1954,1346,2080,1650,1295,1561
gene-prr18|prr18,10,10,24,58,5,3,8,9
gene-pde10a|pde10a,648,493,368,334,375,536,419,199
gene-sft2d1|sft2d1,420,389,689,451,498,371,529,577
gene-LOC109635472|LOC109635472,266,242,292,125,249,259,172,120
gene-fbln7|fbln7,3,12,7,5,5,0,10,8
gene-LOC109635960|LOC109635960,555,523,529,450,484,573,551,811
gene-zc3h6|zc3h6,289,476,609,191,283,386,407,415
gene-itga9|itga9,1060,1143,893,320,1042,1315,1977,1609
gene-LOC109633749|LOC109633749,149,136,208,122,180,217,248,363
gene-golga4|golga4,984,826,1532,622,1312,1344,1792,2953
gene-LOC109630686|LOC109630686,6,0,0,0,0,0,5,0
gene-msh6|msh6,110,150,148,52,132,179,103,160
gene-fbxo11|fbxo11,616,533,655,254,567,549,679,730
gene-foxn2|foxn2,755,946,1395,1259,652,747,852,1036
gene-ppp1r21|ppp1r21,1143,968,1350,720,1506,981,1106,1436
gene-ston1|ston1,487,518,453,289,529,454,528,561
gene-gtf2a1l|gtf2a1l,0,0,0,10,2,0,0,0
gene-LOC109629822|LOC109629822,6,0,0,0,0,4,0,5
gene-LOC109630696|LOC109630696,9,0,0,0,5,15,8,0
gene-erlec1|erlec1,574,609,1069,615,710,824,1225,2900
gene-LOC109631817|LOC109631817,0,0,3,0,0,0,6,8
gene-agpat4|agpat4,0,3,42,14,83,21,23,12
gene-thbs2|thbs2,199,404,224,411,310,309,363,235
gene-kcnk1|kcnk1,12,15,38,30,15,14,19,24
gene-map3k4|map3k4,627,538,311,129,393,526,504,226
gene-tarbp1|tarbp1,89,76,203,101,166,44,64,175
gene-LOC109634214|LOC109634214,31,12,13,17,45,33,21,34
gene-fam135a|fam135a,1749,1709,1881,1282,1791,1929,2310,3892
gene-col9a1|col9a1,86,176,301,67,188,138,138,191
gene-LOC109629375|LOC109629375,0,0,0,8,5,0,6,0
gene-lmbrd1|lmbrd1,930,1081,1174,1142,1007,781,769,834
gene-adgrb3|adgrb3,10,10,0,0,0,0,11,0
gene-LOC109636746|LOC109636746,0,0,0,0,0,0,0,0
gene-LOC109633130|LOC109633130,0,0,0,0,0,0,0,0
gene-phf3|phf3,569,570,550,283,486,557,651,642
gene-prim2|prim2,19,19,24,19,51,22,24,22
gene-rab23|rab23,154,142,178,134,164,86,90,170
gene-znf451|znf451,358,231,291,99,241,311,437,338
gene-bag2|bag2,28,10,75,1077,43,60,57,96
gene-LOC109632078|LOC109632078,49,39,59,76,46,87,99,118
gene-LOC109630123|LOC109630123,53,104,71,102,69,82,65,93
gene-bmp5|bmp5,0,5,0,29,0,0,5,4
gene-dst|dst,288,288,713,616,341,445,562,2133
gene-fam83b|fam83b,8,5,0,0,5,0,0,7
gene-mlip|mlip,117,128,60,35,128,83,129,75
gene-lrrc1|lrrc1,501,303,351,423,332,348,388,385
gene-klhl31|klhl31,220,129,127,155,317,370,485,132
gene-gclc|gclc,477,349,575,601,425,395,345,424
gene-ick|ick,211,99,125,33,143,119,145,133
gene-elovl5|elovl5,514,1013,1154,709,206,835,1057,1477
gene-fbxo9|fbxo9,2463,2140,2506,1736,2488,2047,2079,2257
gene-LOC109632542|LOC109632542,4996,4821,5251,4664,4353,4849,5554,6142
gene-tmem14a|tmem14a,481,400,536,329,405,355,508,766
gene-agpat5|agpat5,343,282,446,244,235,316,279,444
gene-angpt2|angpt2,134,217,137,53,62,95,126,114
gene-mcph1|mcph1,50,35,27,15,59,21,18,38
gene-LOC109635431|LOC109635431,308,226,839,275,337,348,312,386
gene-LOC109635440|LOC109635440,0,5,8,2,16,26,60,35
gene-LOC109635448|LOC109635448,8,0,7,0,0,96,160,45
gene-LOC109630729|LOC109630729,299,240,798,339,439,239,512,846
gene-LOC109633804|LOC109633804,7,11,6,17,10,4,9,7
gene-LOC109633796|LOC109633796,16445,10753,10360,9381,10360,12839,15798,13793
gene-LOC109631675|LOC109631675,76,67,194,54,91,68,59,45
gene-LOC109629542|LOC109629542,293,179,173,85,176,187,248,327
gene-LOC109635282|LOC109635282,2081,2041,2291,1769,1779,1512,1365,1699
gene-spef1|spef1,0,0,0,0,0,0,0,0
gene-LOC109629841|LOC109629841,13,34,163,28,47,19,84,46
gene-znf511|znf511,26,9,43,21,43,29,21,53
gene-LOC109631389|LOC109631389,0,0,9,0,0,0,0,4
gene-fuom|fuom,1571,1351,1407,1515,1233,920,919,994
gene-echs1|echs1,1113,823,982,758,887,743,962,1161
gene-sprn|sprn,83,53,92,94,98,52,64,225
gene-mtg1|mtg1,316,317,429,254,381,256,278,851
gene-paox|paox,904,1037,1369,870,866,450,596,1196
gene-LOC109636235|LOC109636235,91,184,393,207,551,78,141,1207
gene-tmem72|tmem72,24,26,17,16,20,23,18,8
gene-rassf4|rassf4,19,13,58,10,46,26,36,102
gene-LOC109629332|LOC109629332,1773,2855,3685,2139,1012,807,1763,3940
gene-cxcl12|cxcl12,1772,2068,3245,1438,3854,1834,1487,914
gene-ercc6|ercc6,134,139,233,94,166,143,178,315
gene-LOC109635359|LOC109635359,0,0,0,0,0,0,0,0
gene-LOC109631704|LOC109631704,5,12,5,0,17,0,8,8
gene-LOC109634033|LOC109634033,0,5,0,0,19,0,0,0
gene-lrrc18|lrrc18,0,0,0,0,0,0,0,0
gene-wdfy4|wdfy4,96,106,267,22,189,142,163,138
