gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-LOC109633196|LOC109633196,14,17,16,0,12,8,0,0
gene-trnaa-ugc|trnaa-ugc,0,0,0,0,0,0,0,0
gene-LOC109624526|LOC109624526,0,0,0,0,0,0,0,0
gene-LOC109624119|LOC109624119,0,0,0,0,0,0,0,0
gene-tnip1|tnip1,2279,2191,12445,2926,12306,2163,3248,3597
gene-dctn4|dctn4,567,489,510,323,576,458,393,585
gene-synpo|synpo,159,178,146,132,235,186,224,201
gene-LOC109624452|LOC109624452,0,0,0,0,0,0,0,0
gene-lrrtm2|lrrtm2,0,2,0,0,0,0,0,0
gene-LOC109630394|LOC109630394,0,0,0,0,0,0,0,0
gene-LOC109625685|LOC109625685,384,342,541,223,410,358,402,613
gene-LOC109625710|LOC109625710,335,86,228,288,620,543,387,120
gene-LOC109628084|LOC109628084,5,0,5,5,0,0,0,5
gene-rmnd5b|rmnd5b,472,410,751,398,541,467,711,978
gene-LOC109647601|LOC109647601,199,234,210,130,153,183,188,175
gene-anxa6|anxa6,700,828,1201,570,862,1337,1728,2186
gene-gpx3|gpx3,2396,2660,5296,2572,4524,2455,3700,3799
gene-LOC109626270|LOC109626270,346,295,294,102,269,177,241,283
gene-LOC109637355|LOC109637355,1207,1206,1289,738,1476,898,966,801
gene-adam19|adam19,0,0,16,4,45,12,0,9
gene-thg1l|thg1l,65,45,90,33,62,57,76,136
gene-lsm11|lsm11,49,55,64,33,71,40,52,92
gene-LOC109639853|LOC109639853,33933,26212,30985,36420,28741,26437,31153,36027
gene-clint1|clint1,1645,1432,2996,1248,2278,1967,2251,4034
gene-ebf1|ebf1,0,0,0,0,0,4,0,8
gene-LOC109626189|LOC109626189,54,59,52,83,51,81,70,106
gene-LOC109637560|LOC109637560,192,190,199,82,191,250,213,246
gene-syce3|syce3,8,0,11,3,0,0,0,5
gene-afap1l1|afap1l1,118,124,87,86,58,107,122,75
gene-LOC109627611|LOC109627611,0,0,0,0,0,0,0,0
gene-LOC109627129|LOC109627129,0,0,0,0,0,3,0,0
gene-LOC109646579|LOC109646579,149,111,219,63,139,229,275,399
gene-med7|med7,95,105,132,61,120,96,122,184
gene-itk|itk,31,0,136,68,65,13,148,32
gene-cyfip2|cyfip2,29,13,56,24,20,24,39,17
gene-hmmr|hmmr,0,10,48,0,19,0,25,14
gene-LOC109637645|LOC109637645,100,71,124,110,113,95,96,112
gene-cystm1|cystm1,463,484,1186,1487,509,489,479,635
gene-eif4ebp3|eif4ebp3,2674,2288,1581,718,1340,1669,1992,1175
gene-psmd10|psmd10,70,90,114,55,85,54,105,141
gene-LOC109646479|LOC109646479,216,158,969,761,415,202,222,490
gene-LOC109647530|LOC109647530,168,74,138,81,162,59,89,201
gene-xiap|xiap,897,749,1051,1553,608,652,1008,1650
gene-LOC109646244|LOC109646244,422,267,249,276,204,389,327,339
gene-LOC109646647|LOC109646647,304,252,78,99,229,88,40,17
gene-LOC109647160|LOC109647160,32,61,81,31,40,27,28,33
gene-zc4h2|zc4h2,344,277,314,117,285,206,235,268
gene-LOC109637701|LOC109637701,71,56,28,29,68,72,40,28
gene-LOC109632740|LOC109632740,850,885,675,545,961,897,784,792
gene-apool|apool,595,500,580,402,536,524,332,375
gene-LOC109637860|LOC109637860,0,0,13,0,0,0,0,0
gene-hdx|hdx,117,116,192,168,89,127,149,191
gene-pou3f4|pou3f4,1,0,1,0,0,0,0,3
gene-rps6ka6|rps6ka6,136,136,276,254,171,135,167,353
gene-LOC109624790|LOC109624790,10,15,50,0,44,16,25,24
gene-sh3bgrl|sh3bgrl,595,460,518,275,521,421,433,225
gene-LOC109624207|LOC109624207,39,38,17,35,25,40,42,33
gene-tbx22|tbx22,0,0,0,0,0,0,0,0
gene-hmgn5|hmgn5,2172,1683,1739,1319,1634,1574,1473,823
gene-LOC109631630|LOC109631630,8,7,12,0,5,13,3,4
gene-LOC109631482|LOC109631482,12,16,27,10,72,16,19,15
gene-itm2a|itm2a,1182,1152,1008,902,772,740,696,375
gene-lpar4|lpar4,21,26,57,6,28,25,28,26
gene-LOC109627845|LOC109627845,396,393,360,230,438,435,289,256
gene-LOC109625838|LOC109625838,533,417,601,387,532,375,407,662
gene-vamp7|vamp7,633,505,734,302,607,490,530,1049
gene-pdgfrl|pdgfrl,88,97,55,80,110,90,56,47
gene-mtus1|mtus1,1753,1513,1527,1241,1359,1540,1678,1663
gene-slc7a2|slc7a2,1057,1414,868,602,1085,1096,923,411
gene-mtmr7|mtmr7,237,223,102,79,109,173,140,78
gene-LOC109637936|LOC109637936,0,0,0,0,0,8,0,0
gene-zdhhc2|zdhhc2,155,130,167,178,174,220,228,48
gene-LOC109628387|LOC109628387,37,45,125,167,46,51,162,227
gene-LOC109624460|LOC109624460,5,8,0,0,0,5,5,0
gene-pfdn6|pfdn6,268,251,321,174,274,252,347,479
gene-mmgt1|mmgt1,608,569,829,405,746,430,469,560
gene-LOC109645601|LOC109645601,90,85,91,231,83,69,52,46
gene-mospd1|mospd1,343,238,229,122,246,176,288,287
gene-phf6|phf6,163,114,140,118,130,100,99,89
gene-fam122b|fam122b,218,245,318,298,206,238,291,248
gene-hprt1|hprt1,2232,2116,4575,4959,3359,2687,4237,6733
gene-LOC109626501|LOC109626501,863,814,956,538,979,633,654,762
gene-gpc3|gpc3,0,4,5,6,6,0,4,0
gene-LOC109626278|LOC109626278,352,330,292,184,348,333,309,406
gene-LOC109626295|LOC109626295,23,13,2406,7921,32,24,813,842
gene-tmem173|tmem173,10,16,56,16,0,27,39,130
gene-LOC109626302|LOC109626302,12,0,14,16,0,8,17,58
gene-LOC109626013|LOC109626013,5245,6573,5638,4679,5010,5256,5246,4722
gene-ube2d2|ube2d2,1140,890,1198,527,1132,801,965,1217
gene-cisd1|cisd1,752,683,817,479,799,573,523,680
gene-LOC109628785|LOC109628785,1002,611,402,211,671,480,325,228
gene-LOC109631038|LOC109631038,190,66,609,131,176,129,520,271
gene-LOC109627576|LOC109627576,277,227,848,146,350,220,301,451
gene-LOC109627171|LOC109627171,134,108,148,42,127,116,181,167
gene-LOC109627165|LOC109627165,0,0,0,0,5,0,0,8
gene-LOC109627895|LOC109627895,0,0,3,0,0,0,0,0
gene-eif1ad|eif1ad,79,80,89,35,123,93,119,173
gene-aup1|aup1,188,251,619,287,347,329,605,1058
gene-fnta|fnta,148,141,215,91,249,170,219,233
gene-pigg|pigg,78,91,104,69,150,71,38,51
gene-LOC109624070|LOC109624070,57,37,31,14,50,54,28,38
gene-LOC109638001|LOC109638001,16,7,14,14,13,8,19,7
gene-LOC109624108|LOC109624108,7,0,0,0,0,0,11,0
gene-cfap100|cfap100,0,0,0,0,0,0,0,0
gene-LOC109626843|LOC109626843,85409,79828,61686,64298,74644,68318,89765,73690
gene-ap1ar|ap1ar,226,193,363,199,268,186,255,465
gene-LOC109626568|LOC109626568,845,662,1112,816,934,711,863,901
gene-syvn1|syvn1,452,555,1428,828,873,987,1407,3168
gene-LOC109625396|LOC109625396,167,100,205,150,112,140,178,266
gene-dcps|dcps,137,82,167,58,155,82,126,167
gene-ids|ids,366,480,791,455,563,461,390,858
gene-LOC109625367|LOC109625367,67,72,138,67,116,58,84,61
gene-LOC109627179|LOC109627179,1815,1589,1702,763,1617,1403,1759,1832
gene-smim19|smim19,163,97,158,71,189,116,75,107
gene-fam199x|fam199x,535,413,540,256,520,402,541,694
gene-LOC109626613|LOC109626613,97,62,154,55,96,93,119,146
gene-LOC109628090|LOC109628090,474,142,171,170,406,346,313,359
gene-aff2|aff2,8,35,7,11,18,29,14,9
gene-fmr1|fmr1,1156,1299,1005,843,1258,1426,1568,1108
gene-hdac3|hdac3,225,153,194,53,286,184,254,239
gene-LOC109629010|LOC109629010,121,73,61,36,67,65,32,27
gene-LOC109626919|LOC109626919,26,50,58,27,45,41,55,24
gene-LOC109638234|LOC109638234,386,435,655,253,562,335,454,417
gene-cspp1|cspp1,55,65,79,58,54,41,28,53
gene-il1rapl2|il1rapl2,11,0,0,0,0,12,0,0
gene-LOC109624228|LOC109624228,0,2,0,0,0,6,0,9
gene-snx25|snx25,255,244,257,182,294,197,263,238
gene-LOC109624236|LOC109624236,56,20,14,19,21,11,12,25
gene-LOC109627345|LOC109627345,104,107,216,224,137,116,76,77
gene-LOC109631395|LOC109631395,354,285,467,852,278,301,464,515
gene-ptcd3|ptcd3,118,84,144,61,136,69,80,97
gene-LOC109627583|LOC109627583,9,0,0,29,0,0,0,9
gene-polr1a|polr1a,513,618,934,411,831,416,523,636
gene-st3gal5|st3gal5,394,396,767,239,469,316,368,609
gene-irf2|irf2,144,182,207,74,210,183,198,310
gene-LOC109624382|LOC109624382,157,134,212,83,156,141,173,274
gene-slitrk4|slitrk4,0,0,0,0,0,0,0,0
gene-LOC109625056|LOC109625056,9,4,5,2,6,2,2,8
gene-LOC109638474|LOC109638474,13,0,0,0,0,0,0,0
gene-LOC109638636|LOC109638636,0,0,0,0,0,0,0,0
gene-hspa9|hspa9,1165,998,2547,3117,1369,988,1676,4244
gene-LOC109628578|LOC109628578,15,23,7,12,22,27,9,6
gene-LOC109624667|LOC109624667,85,442,511,19584,122,77,194,1161
gene-LOC109627666|LOC109627666,390,392,418,623,349,359,444,502
gene-LOC109638718|LOC109638718,98,82,219,278,117,105,124,236
gene-ndufc1|ndufc1,259,165,250,171,208,136,143,136
gene-LOC109627488|LOC109627488,642,573,787,601,704,635,641,817
gene-LOC109624542|LOC109624542,823,723,766,525,682,1011,1430,857
gene-hars|hars,416,344,954,393,722,367,560,968
gene-LOC109629018|LOC109629018,6,8,27,11,12,36,9,35
gene-LOC109634041|LOC109634041,2291,2460,2233,2484,2346,1872,1761,1129
gene-rasgrp3|rasgrp3,135,139,163,61,179,135,166,229
gene-ltbp1|ltbp1,42,74,65,58,82,72,62,75
gene-ttc27|ttc27,276,276,248,219,430,216,142,138
gene-cunh4orf47|cunh4orf47,0,0,0,0,0,0,0,0
gene-hvcn1|hvcn1,28,24,38,14,50,20,53,34
gene-tctn1|tctn1,28,57,32,42,29,20,18,33
gene-nkx1-1|nkx1-1,0,0,0,0,0,0,0,0
gene-uvssa|uvssa,53,77,68,64,97,48,61,70
gene-sil1|sil1,204,225,1570,1069,657,674,756,2793
gene-LOC109624860|LOC109624860,0,0,0,0,0,3,0,0
gene-LOC109630794|LOC109630794,0,0,0,0,0,0,0,0
gene-LOC109638879|LOC109638879,0,0,0,0,0,0,0,0
gene-setd7|setd7,118,84,82,51,139,102,159,114
gene-LOC109627538|LOC109627538,257,249,267,208,279,227,257,339
gene-LOC109624838|LOC109624838,0,0,0,0,0,0,0,0
gene-atoh8|atoh8,261,232,447,168,360,225,362,858
gene-abhd18|abhd18,452,353,480,392,450,598,746,607
gene-LOC109629523|LOC109629523,358,300,306,178,302,390,384,470
gene-LOC109624326|LOC109624326,19,33,30,22,36,20,17,7
gene-spdl1|spdl1,9,13,13,11,0,7,13,21
gene-trappc11|trappc11,638,547,703,258,745,648,870,809
gene-LOC109627413|LOC109627413,79,67,39,13,103,75,32,14
gene-rab33b|rab33b,128,119,238,117,173,124,118,199
gene-immt|immt,510,456,763,379,569,492,570,742
gene-LOC109628776|LOC109628776,152,126,305,153,170,98,74,80
gene-tmem129|tmem129,385,362,945,477,747,539,886,1876
gene-rnf103|rnf103,216,263,327,163,266,296,342,435
gene-igbp1|igbp1,523,443,597,263,611,434,589,759
gene-LOC109628398|LOC109628398,1575,1502,2261,1744,2578,2207,2996,4024
gene-LOC109638964|LOC109638964,297,283,240,78,259,204,232,159
gene-LOC109627071|LOC109627071,199,165,90,62,142,126,160,71
gene-LOC109632471|LOC109632471,31,24,19,8,32,23,14,14
gene-LOC109624514|LOC109624514,152,176,135,80,169,142,131,134
gene-LOC109624520|LOC109624520,6,3,9,8,6,6,7,4
gene-LOC109630242|LOC109630242,0,0,0,0,0,0,0,0
gene-gbf1|gbf1,549,595,1017,470,782,603,727,1483
gene-LOC109636540|LOC109636540,774,510,541,358,608,493,465,448
gene-LOC109632096|LOC109632096,11,2,2,0,0,0,0,0
gene-LOC109630444|LOC109630444,0,0,0,0,0,0,0,0
gene-LOC109629155|LOC109629155,0,0,0,23,0,0,0,0
gene-LOC109629162|LOC109629162,13,0,11,9,20,11,0,0
gene-LOC109630460|LOC109630460,0,0,0,0,0,0,0,0
gene-LOC109636068|LOC109636068,444,429,921,173,520,597,795,834
gene-LOC109631957|LOC109631957,1,5,0,0,0,6,0,0
gene-LOC109635811|LOC109635811,106,70,90,90,88,46,85,112
gene-fancl|fancl,48,67,45,65,38,53,51,56
gene-birc6|birc6,1165,1384,1562,1359,1506,1415,1445,1936
gene-yipf4|yipf4,462,515,805,470,632,462,693,1110
gene-exo1|exo1,0,0,17,0,4,0,0,0
gene-LOC109635873|LOC109635873,0,0,8,0,0,0,10,3
gene-edaradd|edaradd,12,2,3,3,0,0,0,0
gene-slc18a2|slc18a2,0,0,0,0,0,0,0,0
gene-vax1|vax1,0,8,0,0,0,0,0,0
gene-eno4|eno4,0,0,0,0,0,0,0,0
gene-hspa12a|hspa12a,169,61,116,64,112,61,93,118
gene-pdzd8|pdzd8,491,511,525,462,468,499,521,449
gene-kcnk18|kcnk18,20,26,36,12,36,22,27,19
gene-LOC109634913|LOC109634913,712,799,2312,611,1127,684,1111,736
gene-shtn1|shtn1,161,193,204,116,139,211,152,79
gene-LOC109631580|LOC109631580,92445,85981,65661,102830,83221,87397,86667,71226
gene-LOC109630478|LOC109630478,18,69,45,38,21,55,43,94
gene-LOC109635369|LOC109635369,0,0,0,0,0,0,0,0
gene-LOC109635390|LOC109635390,0,0,0,0,0,0,0,0
gene-asrgl1|asrgl1,100,122,192,98,180,133,139,144
gene-LOC109630339|LOC109630339,12,8,70,12,68,6,23,12
gene-b3gat2|b3gat2,0,0,9,10,3,0,3,7
gene-LOC109635311|LOC109635311,8,10,7,9,3,8,3,3
gene-LOC109636536|LOC109636536,1390,1575,2728,1259,1830,1798,3225,4418
gene-sertad2|sertad2,48,57,107,207,34,63,74,121
gene-LOC109630485|LOC109630485,0,0,0,0,0,0,0,0
gene-pcgf6|pcgf6,126,122,180,136,139,140,169,249
gene-LOC109635128|LOC109635128,470,422,341,150,424,542,523,303
gene-xpo1|xpo1,369,238,405,485,244,297,285,365
gene-kiaa1841|kiaa1841,59,55,40,21,37,24,12,0
gene-pex13|pex13,191,144,261,195,240,146,250,338
gene-rel|rel,120,105,153,288,191,102,231,429
gene-papolg|papolg,294,329,420,247,297,299,359,481
gene-haao|haao,4411,4057,3814,2834,3791,4561,4430,3480
gene-LOC109631997|LOC109631997,227,175,94,15,188,336,251,36
gene-socs5|socs5,391,363,532,373,363,362,414,642
gene-rhoq|rhoq,246,140,190,80,280,215,196,119
gene-thada|thada,116,150,241,109,149,121,93,143
gene-cunh2orf61|cunh2orf61,0,0,0,0,0,0,0,0
gene-mcfd2|mcfd2,3910,3215,3845,3236,4592,3834,3364,7304
gene-zfp36l2|zfp36l2,1813,2020,1983,2099,1207,1496,2263,3289
gene-plekhh2|plekhh2,13,13,18,28,16,23,28,18
gene-sycp3|sycp3,12,0,0,3,0,0,3,0
gene-epcam|epcam,172,294,228,439,152,172,289,289
gene-calm2|calm2,497,552,1790,1416,1245,754,1337,1763
gene-ttc7a|ttc7a,503,397,389,145,278,165,241,222
gene-tmem254|tmem254,1232,1006,1435,1082,1006,1133,1216,1730
gene-plac9|plac9,45,63,77,40,82,41,84,34
gene-lrrc27|lrrc27,0,0,0,0,0,0,4,0
gene-stk32c|stk32c,12,24,10,6,4,7,17,10
gene-pwwp2b|pwwp2b,190,184,214,116,169,179,217,234
gene-LOC109631437|LOC109631437,0,0,0,0,0,0,0,0
gene-inpp5a|inpp5a,212,157,226,110,167,194,201,151
gene-cfap46|cfap46,0,23,0,0,0,0,0,0
gene-LOC109634870|LOC109634870,0,0,0,0,0,0,0,0
gene-LOC109634883|LOC109634883,0,0,0,0,0,0,0,0
gene-kndc1|kndc1,33,25,20,0,17,12,18,17
gene-LOC109631410|LOC109631410,0,0,0,0,0,0,0,0
gene-adgra1|adgra1,53,32,53,23,34,51,33,31
gene-dntt|dntt,0,0,0,3,0,0,0,0
gene-ccnj|ccnj,29,32,61,225,13,30,15,57
gene-LOC109635568|LOC109635568,44,13,92,24,68,41,39,23
gene-LOC109635560|LOC109635560,205,140,103,56,170,157,146,174
gene-rab11fip2|rab11fip2,101,90,194,51,176,122,210,308
gene-LOC109636616|LOC109636616,276,377,375,164,323,316,270,210
gene-ide|ide,384,454,732,264,680,382,375,796
gene-LOC109630532|LOC109630532,0,0,0,0,0,0,0,0
gene-LOC109635895|LOC109635895,833,791,966,741,611,879,593,376
gene-LOC109629221|LOC109629221,127,183,156,322,84,45,82,120
gene-nanp|nanp,31,32,60,12,38,44,40,37
gene-fignl1|fignl1,15,11,39,8,31,15,17,56
gene-ikzf1|ikzf1,68,66,122,30,97,89,61,65
gene-LOC109629204|LOC109629204,0,0,0,0,5,0,0,0
gene-btaf1|btaf1,233,200,410,273,334,223,300,561
gene-kmo|kmo,2088,1881,2011,1197,1435,2137,2621,2900
gene-opn3|opn3,13,54,90,24,17,61,29,0
gene-LOC109629987|LOC109629987,18,14,17,28,32,16,12,24
gene-polr1b|polr1b,157,131,154,124,231,70,142,247
gene-ttl|ttl,245,226,381,108,235,232,308,445
gene-vwc2|vwc2,130,125,81,125,86,116,83,124
gene-mocos|mocos,360,268,135,258,181,231,311,198
gene-LOC109633178|LOC109633178,232,352,381,191,366,422,709,710
gene-tm9sf3|tm9sf3,1308,1273,2476,1198,2206,1459,1375,2081
gene-prdx3|prdx3,291,230,402,263,290,202,240,346
gene-sfxn4|sfxn4,29,36,107,46,63,43,64,93
gene-fam45a|fam45a,123,95,324,96,197,110,211,279
gene-eif3a|eif3a,28494,19545,19387,18862,28856,31311,31005,22142
gene-cacul1|cacul1,206,206,255,136,250,159,245,288
gene-sirt1|sirt1,111,139,215,207,95,93,124,262
gene-fam204a|fam204a,90,52,110,46,79,75,123,99
gene-LOC109631774|LOC109631774,5,0,0,0,0,0,0,6
gene-pik3ap1|pik3ap1,88,95,84,82,96,108,122,76
gene-LOC109634180|LOC109634180,1373,1099,959,720,1272,1154,1067,950
gene-sgpl1|sgpl1,1084,904,1010,558,938,804,772,1098
gene-csgalnact2|csgalnact2,181,260,258,80,216,202,218,216
gene-sec23ip|sec23ip,326,281,773,251,727,387,400,895
gene-mcmbp|mcmbp,420,398,289,274,439,330,223,239
gene-tial1|tial1,492,529,1109,1056,630,590,942,1625
gene-LOC109630539|LOC109630539,0,0,0,0,0,0,0,0
gene-atoh7|atoh7,0,0,0,0,0,0,0,0
gene-mypn|mypn,2,0,14,47,6,0,11,20
gene-pdlim1|pdlim1,633,575,1097,1508,656,517,565,610
gene-LOC109635856|LOC109635856,4,2,11,20,1,1,1,4
gene-pcbd1|pcbd1,4558,3774,2762,2629,2306,2121,2176,1788
gene-LOC109636795|LOC109636795,11,15,9,0,0,12,22,13
gene-ret|ret,1345,1233,1519,1154,1884,1771,2429,4743
gene-inpp5f|inpp5f,119,86,152,96,86,97,81,110
gene-bag3|bag3,581,476,1378,44336,497,308,463,1214
gene-wdr11|wdr11,322,304,417,154,387,349,371,310
gene-LOC109630558|LOC109630558,1711,2129,1294,1082,1695,1649,1076,682
gene-LOC109633786|LOC109633786,779,1066,708,495,935,883,597,380
gene-LOC109631363|LOC109631363,0,0,0,0,0,0,0,0
gene-LOC109634688|LOC109634688,523,524,772,307,530,644,666,622
gene-lrrfip2|lrrfip2,473,405,521,734,371,487,543,672
gene-LOC109635908|LOC109635908,4,18,4,0,10,10,15,0
gene-smoc2|smoc2,5,21,0,9,44,25,10,0
gene-LOC109635164|LOC109635164,0,0,0,0,0,0,0,0
gene-LOC109632812|LOC109632812,0,3,0,0,0,3,0,3
gene-plpp4|plpp4,0,0,0,2,0,0,0,0
gene-dnajc12|dnajc12,3315,2115,1721,1288,2229,1051,1540,2725
gene-LOC109634613|LOC109634613,1752,1508,1562,1694,1157,1283,1325,1156
gene-herc4|herc4,428,269,798,3290,334,393,486,930
gene-mlh1|mlh1,220,125,103,102,144,172,135,47
gene-eif3l|eif3l,10484,7956,7944,7887,9852,10671,12202,11181
gene-cdh23|cdh23,11,11,71,0,23,9,17,21
gene-vsir|vsir,121,200,366,178,365,176,245,299
gene-LOC109632820|LOC109632820,7473,4931,7082,9766,8536,5351,8350,16810
gene-ate1|ate1,236,280,361,196,375,306,365,671
gene-LOC109636006|LOC109636006,506,572,998,409,802,587,661,611
gene-ablim1|ablim1,79,82,48,14,72,69,46,49
gene-LOC109632434|LOC109632434,221,384,193,337,427,347,230,118
gene-LOC109632412|LOC109632412,101494,131616,91576,94225,101228,119232,93579,63147
gene-LOC109630579|LOC109630579,47,29,29,28,34,38,26,39
gene-fam160b1|fam160b1,547,565,742,365,648,529,732,957
gene-LOC109630379|LOC109630379,0,0,0,0,0,3,0,0
gene-LOC109630389|LOC109630389,0,0,0,0,0,0,0,0
gene-LOC109630426|LOC109630426,0,0,0,6,0,0,0,0
gene-klhdc3|klhdc3,189,211,401,237,212,211,299,513
gene-LOC109632446|LOC109632446,202,113,71,136,158,113,116,95
gene-LOC109636146|LOC109636146,196,111,98,68,98,139,108,110
gene-tomm20|tomm20,572,478,863,614,792,472,502,953
gene-irf2bp2|irf2bp2,911,647,678,957,705,503,838,1354
gene-LOC109636767|LOC109636767,92,132,101,81,120,96,106,175
gene-sipa1l2|sipa1l2,221,216,168,271,149,135,105,82
gene-LOC109633652|LOC109633652,614,606,662,466,572,530,600,780
gene-LOC109632160|LOC109632160,0,0,0,0,12,0,0,0
gene-disc1|disc1,607,675,657,453,418,720,754,480
gene-tsnax|tsnax,321,287,605,276,376,312,449,555
gene-egln1|egln1,1209,1245,1623,1257,1074,882,1334,1809
gene-LOC109634862|LOC109634862,98,117,301,84,180,118,173,230
gene-ptk7|ptk7,131,167,126,202,189,190,167,130
gene-LOC109630590|LOC109630590,46,16,24,21,34,26,26,18
gene-nid1|nid1,715,943,949,561,978,582,500,406
gene-lyst|lyst,283,256,369,149,325,209,200,212
gene-LOC109630612|LOC109630612,22,45,25,24,54,47,47,42
gene-LOC109636756|LOC109636756,162,159,151,58,229,188,150,312
gene-spast|spast,143,138,143,112,139,119,154,228
gene-memo1|memo1,213,248,220,103,197,187,280,322
gene-mkks|mkks,0,0,3,0,2,0,0,0
gene-slx4ip|slx4ip,4,0,0,0,0,0,3,0
gene-jag1|jag1,665,423,180,311,783,699,410,264
gene-sptlc3|sptlc3,14,31,18,54,38,19,23,31
gene-ism1|ism1,24,19,16,20,29,25,21,10
gene-tasp1|tasp1,135,130,129,56,119,98,106,160
gene-LOC109629565|LOC109629565,0,0,30,0,14,7,13,0
gene-mad2l1bp|mad2l1bp,0,9,6,15,22,0,14,12
gene-mgme1|mgme1,107,119,254,131,223,119,227,307
gene-macrod2|macrod2,1906,1050,1509,877,1375,1225,1667,1257
gene-flrt3|flrt3,417,395,219,172,396,431,481,366
gene-cst3|cst3,74533,74154,228512,84567,168234,80473,142529,91772
gene-LOC109632931|LOC109632931,225,263,615,127,394,313,705,690
gene-snx5|snx5,1644,1489,2344,1115,1940,1423,1913,2634
gene-LOC109629781|LOC109629781,264,287,998,263,964,251,726,339
gene-rrbp1|rrbp1,4938,4917,8792,5405,8786,7347,6623,11020
gene-LOC109632323|LOC109632323,2,0,0,0,0,0,0,0
gene-LOC109632311|LOC109632311,108,101,93,67,59,129,159,86
gene-mrpl14|mrpl14,137,112,104,75,150,84,118,175
gene-LOC109632298|LOC109632298,411,388,631,442,515,308,371,587
gene-LOC109631257|LOC109631257,297,237,211,171,160,65,18,42
gene-LOC109631805|LOC109631805,7,3,5,17,2,0,3,6
gene-LOC109629995|LOC109629995,226,158,163,68,195,145,159,168
gene-LOC109634405|LOC109634405,617,398,366,350,451,312,446,543
gene-LOC109631983|LOC109631983,0,0,0,2,0,0,0,0
gene-LOC109632140|LOC109632140,0,7,0,0,0,23,0,16
gene-psap|psap,10593,10499,14914,11282,13766,10752,13206,10880
gene-nolc1|nolc1,371,400,518,802,390,194,267,421
gene-slc29a3|slc29a3,152,126,199,68,200,130,129,137
gene-mrps6|mrps6,57,66,130,84,84,68,94,183
gene-micu1|micu1,759,645,938,666,677,588,623,678
gene-mcu|mcu,308,330,473,346,286,342,395,535
gene-cunh6orf118|cunh6orf118,0,0,4,0,0,0,3,0
gene-oit3|oit3,2381,2037,2381,475,1969,1933,1457,1526
gene-LOC109636125|LOC109636125,1713,1705,1516,1104,1656,1329,995,1235
gene-prr18|prr18,8,9,17,53,5,0,6,6
gene-pde10a|pde10a,594,442,324,294,336,457,384,172
gene-sft2d1|sft2d1,379,338,627,391,438,335,465,514
gene-LOC109635472|LOC109635472,227,197,248,104,211,202,138,99
gene-fbln7|fbln7,3,11,8,5,5,0,6,8
gene-LOC109635960|LOC109635960,475,438,456,377,426,483,465,677
gene-zc3h6|zc3h6,220,399,476,151,240,314,360,336
gene-LOC109633749|LOC109633749,142,134,180,110,167,205,223,345
gene-itga9|itga9,879,973,758,268,886,1109,1693,1356
gene-golga4|golga4,855,746,1374,561,1167,1207,1572,2614
gene-LOC109630686|LOC109630686,6,0,0,0,0,0,3,1
gene-msh6|msh6,93,130,132,49,118,151,88,132
gene-fbxo11|fbxo11,547,452,570,240,489,490,591,644
gene-foxn2|foxn2,642,818,1230,1092,549,675,731,882
gene-ppp1r21|ppp1r21,966,809,1165,613,1289,823,923,1221
gene-gtf2a1l|gtf2a1l,0,0,0,10,0,0,0,0
gene-ston1|ston1,442,474,403,266,488,410,461,517
gene-LOC109629822|LOC109629822,0,0,0,0,0,0,0,3
gene-LOC109630696|LOC109630696,8,0,0,0,5,14,0,0
gene-erlec1|erlec1,489,527,913,513,615,686,1043,2431
gene-LOC109631817|LOC109631817,0,0,3,0,0,0,6,5
gene-agpat4|agpat4,0,0,37,14,70,16,22,12
gene-thbs2|thbs2,181,349,195,370,274,275,323,213
gene-kcnk1|kcnk1,11,9,33,26,6,13,16,22
gene-map3k4|map3k4,535,456,276,103,326,458,430,190
gene-LOC109629482|LOC109629482,0,0,4,0,0,0,0,0
gene-tarbp1|tarbp1,76,61,158,77,140,38,45,133
gene-LOC109634214|LOC109634214,25,12,12,14,37,28,21,26
gene-col9a1|col9a1,70,148,256,50,156,117,109,162
gene-LOC109629375|LOC109629375,0,0,0,6,5,0,7,0
gene-fam135a|fam135a,1494,1437,1645,1108,1499,1629,1926,3290
gene-lmbrd1|lmbrd1,793,905,928,968,868,652,625,708
gene-adgrb3|adgrb3,10,0,0,0,0,0,10,0
gene-LOC109636746|LOC109636746,0,0,0,0,0,0,0,0
gene-LOC109633130|LOC109633130,0,0,0,0,0,0,0,0
gene-phf3|phf3,462,478,451,246,402,444,547,527
gene-prim2|prim2,17,18,18,13,45,17,21,19
gene-rab23|rab23,121,116,131,110,132,66,66,134
gene-znf451|znf451,264,179,216,70,185,248,338,251
gene-bag2|bag2,23,9,67,853,37,43,45,78
gene-LOC109632078|LOC109632078,46,32,49,65,42,77,86,108
gene-LOC109630123|LOC109630123,49,93,64,89,61,66,60,79
gene-dst|dst,251,254,624,521,279,354,473,1785
gene-LOC109630729|LOC109630729,297,223,745,333,434,232,484,827
